area_m2,num_rooms,age,distance_city_center,neighborhood,has_garage,price
462.17981971931573,1,37.52148604334317,2.4855362545299977,B,Yes,210925.20162882042
207.93780796984692,5,36.879135528608074,6.263221483193614,A,Yes,395226.432947272
96.97414007183237,2,16.44157627156039,1.0616146144715812,B,Yes,214075.59539599263
131.44151275597216,5,3.250775557830483,7.198795742320168,C,No,250524.0384710735
164.035701524533,4,12.129340458653708,8.54645369082463,B,Yes,364723.4407834771
84.7033001107358,3,43.52321050471667,3.4558520058711966,C,Yes,212487.45929940147
72.60273406925498,2,8.910723151724897,5.314496224384369,B,No,164416.65389728328
129.59042382156437,3,31.509977377512957,2.212915367129767,C,Yes,286223.0886557418
91.56329571364492,5,21.55488107610008,5.443819289230113,C,Yes,276619.9411641046
189.7641149390107,1,14.27750601089387,2.037066799012675,A,Yes,348012.919866156
147.07532986031782,1,4.713431528285756,9.994771123565503,C,Yes,275346.6537683171
165.93416821184826,1,50.29096403453064,0.031989555116851774,C,Yes,259196.14088982437
164.34464522652564,4,23.2384114521097,0.31440924119309216,A,Yes,370786.137304209
127.31918457316367,3,20.479997166673765,0.33302097384912566,C,Yes,273832.2644908204
106.30300735622191,3,16.305545094087194,7.938246140679746,B,No,178902.44091175008
123.70432965026973,1,4.075587979869882,11.846108740232062,C,No,163951.31531431607
126.90102276435908,4,9.442650069294887,2.6075302610546895,C,No,240620.80373139333
91.0558197214632,1,22.406834832896543,3.0293900154887603,B,Yes,209008.3988574678
129.29254302951358,5,23.485271695732816,19.002029280580874,C,No,203612.9047702272
85.71627480807922,5,19.466029166717174,8.960509235030075,A,No,223043.04139463205
170.2576094362124,3,17.27672162782938,1.1220334771550462,A,No,296751.43295865617
,1,44.31799350609556,2.3395657365788396,C,Yes,177048.58006916777
151.84090259323335,4,18.206376719707823,1.1199388552426488,A,Yes,341803.50367384445
,2,32.61178087014226,10.06427987154824,A,Yes,219768.78352216852
106.88538361687549,5,56.254531944000014,6.462807776744942,A,Yes,297609.4129181588
123.93040756804899,1,37.50048116671974,2.933582219872683,B,No,279140.9951096717
130.7519314278132,4,15.989340438507497,3.6684472147895657,A,Yes,375823.7236366627
79.26440814929629,3,5.047998423739575,7.760732910488041,C,No,142550.72066385948
139.9216233661203,2,-0.05240417999296554,3.1121474675465692,A,No,277676.88368901174
138.92420040141275,5,6.981549588423107,1.0565585177684849,B,No,319253.7294300956
102.8087165228427,5,25.49228370086626,2.327769161181341,B,Yes,266166.25818637473
134.54103551994422,2,27.129623666269,22.96680409735184,B,No,202067.51890174058
144.17286616308326,2,16.743308821242334,5.0333853301896605,B,Yes,276251.54357011867
74.646299497711,3,5.994055129629338,13.450375269876162,C,Yes,155681.38118830754
87.03378680211209,5,21.89059673815162,10.554015241735499,B,Yes,201418.85438432492
64.23691289435064,5,7.737113680130946,1.739767698341527,B,No,200836.1773198883
93.9844407625286,2,9.28887207746699,3.7567707381573996,B,Yes,260575.02406989242
97.99822510184285,4,18.835944510553517,3.9154019653274217,A,Yes,292403.6714245115
111.17462504759459,3,20.088109564492616,2.020428579206848,B,Yes,258842.98010403762
,2,38.360917936323844,0.4638790391374026,A,Yes,189282.7352073724
88.48205340335548,5,,2.1973581155342043,C,Yes,242000.36555430596
121.25914525049477,3,30.123367352179905,1.1246118090585715,C,Yes,255881.49190956476
84.73717567997711,2,32.49005678355739,0.32540146513442164,A,No,235891.1263992789
122.93404076860615,5,11.719551265783041,1.5897932275230506,A,No,290826.20136400097
118.76617966376324,5,32.387807429290596,3.7878295752760445,A,Yes,262101.96401308884
146.97197700877751,5,20.663614741401755,2.23883767518087,C,Yes,288152.9785037449
56.389357088917826,5,-15.806220893058423,2.9387060604958175,B,Yes,244820.66590226366
130.83059904099474,5,35.92365986278966,10.681530483776685,B,No,221727.4572074244
118.71293656003196,4,11.795123151272838,5.180820570429913,C,Yes,261751.11314179987
125.79663604394315,2,-5.302525013471769,2.9516647539990766,A,No,265401.31788119505
167.13619970166928,2,12.312424725033395,0.951412749785232,B,No,321743.017484285
116.7272466875674,5,32.139310546533096,3.453648661933558,C,Yes,257434.351238115
89.80868600411236,2,,7.359414796451583,B,No,196500.49449369145
15.792086834232293,5,27.50051080892717,1.0749155021017052,C,Yes,139945.53287075507
399.80999549259184,1,-8.771686158231894,0.29922999545834394,B,Yes,267920.64746326156
150.80868246826537,3,22.197471189889086,13.165475581455091,B,Yes,271643.2188963396
94.74508326534357,2,45.02204583492862,0.2419637944448577,A,Yes,238099.80811681045
87.02090105852926,1,16.20507458932338,1.7009010132541285,B,No,201225.76317713375
110.07687757745043,1,19.49693521529692,7.1496344939462375,A,No,227666.05681905113
116.57179748020937,1,,1.1056759038065171,C,No,223978.7592722623
143.83085322824482,1,15.0994453763095,8.340697140029116,A,Yes,293020.8464417493
141.9756421799575,5,7.551400703231881,6.968105895852657,C,Yes,288853.496986916
177.82641384150725,3,26.138822787772664,0.2703738483447009,A,No,377464.5575164174
122.86383459586304,3,37.102579697237424,6.592517531161427,A,Yes,234470.2409514455
,3,30.486913439990733,3.0431378517891607,C,Yes,238528.23669230234
127.642741869541,5,-10.371998679448716,10.473139047004054,A,Yes,305438.93734837725
104.3853327450281,3,,1.053686785772465,A,No,249541.09239480188
138.04739670903203,4,21.201809990258536,5.598011616615475,B,Yes,300857.32170392666
91.25359554211136,5,,17.587525245032374,A,Yes,179710.20282157924
134.4442429867059,5,-10.47354492036505,12.057096445272803,C,Yes,284030.15284245514
109.57208202284521,4,4.027368102503502,1.7013610286459777,A,Yes,306589.0168067892
122.12437512441849,2,-8.353048687911848,3.283175542768208,B,Yes,265342.8882900871
178.03205335411147,2,15.839299239357455,10.09367009020119,B,No,267029.7058956694
112.76933585090808,3,39.359168328967726,0.4437529890760777,B,Yes,282056.16691279877
147.59932074833114,4,,1.2482769943943741,A,Yes,336214.14458805753
133.14592261075524,1,20.485426910155905,6.7586696584981905,A,No,258607.9151518602
120.63351963953818,4,16.738588686780737,0.3152345799246249,A,Yes,289139.8262459723
49.763744759684016,4,16.60520351838112,3.8384604777959157,C,Yes,112885.77262066823
90.54592027479362,5,0.3814973628642804,25.304625446916496,C,Yes,135268.92292684154
147.46937521732016,3,28.038588410748492,2.1424796799302155,B,Yes,286584.9760291436
51.092295119814864,2,-15.305880772405004,13.513008352768283,A,No,172309.4024802818
97.95590439376312,4,58.88620602971377,10.549849733875327,C,Yes,143853.9522746734
121.47943373052229,5,10.573409168449063,7.664338791562868,B,No,293449.35825379123
97.22309190064162,4,19.845804398435476,4.2396220485595695,B,Yes,266298.2010755476
143.37175826037782,5,18.29229211528597,2.8146703746900386,A,Yes,339412.5088292325
105.38700827792394,4,24.143571195109665,6.2898457816450035,A,No,318827.67971747345
113.16860209432457,3,10.70212174970153,0.9702293685992098,A,No,265507.98871445283
215.52925191097754,3,12.086647435492187,1.325284971363482,A,No,481561.86164144595
128.71441646160923,3,41.39457755366145,6.560954405141054,A,Yes,264556.0807441524
93.9038591157687,1,,3.231452966767772,A,Yes,206579.68595276738
150.91425015234933,2,16.100192122366295,1.2211318820423918,B,Yes,284295.7189668961
159.36616791418348,5,3.2649006848673388,7.284635234311287,B,Yes,403747.7070665733
125.94945791021588,1,1.2098433272302351,0.5520379308314618,A,No,294041.4094885976
133.26825246889462,3,20.634227736518746,5.0380284380628835,A,No,309698.3676482019
136.20249814797864,5,19.271853273304774,4.786831505891697,A,Yes,317734.8129970689
178.0652006954156,2,9.80691221871437,4.3860771303217,A,No,377472.0017676836
138.60557588502365,1,20.638572002188333,8.017038747028733,C,No,246981.81445692142
133.77680838771704,1,23.178342676013717,2.9654221956909703,A,No,317746.98816269415
109.77304330048159,2,37.424130171228185,3.7476240218702146,C,Yes,151108.163611362
87.77001630901566,3,21.974284550688804,2.650753559607888,B,Yes,232519.35380876463
100.8519374860146,5,32.83274264059632,0.5617861256629506,A,Yes,293604.84740947
77.25037867033602,2,59.36686947135323,4.419071908147493,A,Yes,165826.1632717987
57.56807822137161,2,17.034687998629995,4.146787093396786,B,No,176339.23648358756
79.64220547121708,4,-19.840680974788114,11.02792537461477,B,Yes,203472.61690656532
95.47662746481303,3,48.20750550046222,5.798534473363679,C,Yes,180757.88055329784
21.970972520097177,3,30.906089743211233,8.66148504627132,A,No,117586.76097062175
167.66886042711207,1,26.842221272152724,3.4414501814806413,C,Yes,302498.51366370753
81.98480836265409,3,32.57570346382232,16.303164002769133,A,No,168030.27365557555
66.39089587053716,2,4.083894140229651,3.8301976036128904,B,No,183783.71858824263
113.68996252373418,3,28.01204577629357,1.8908028271324027,A,Yes,289312.2719942604
130.0816176954692,1,,3.897240262704617,B,No,241772.31298446833
148.8134241139445,1,16.798567435505777,0.8266763708985632,B,No,281123.0573077733
145.03262010283584,4,10.80116512146109,3.1390336431703125,B,Yes,291852.13394938735
128.74582515012082,3,0.7422286305547061,2.062774105051534,A,No,275298.42073952063
68.5269585803785,4,3.4784915961541607,7.24816340200748,C,Yes,149721.44033463014
63.051377714240104,4,32.490094924284136,4.514769583074368,C,Yes,138823.98433198498
112.73773461557758,3,43.34583254851956,14.465612765994573,B,Yes,198348.97308920353
100.70515226208933,4,18.699901039859267,4.605118389842941,B,No,227423.70948180128
145.93726715484416,1,27.294008414309175,4.573530063770262,C,Yes,283344.59524535213
62.61830804393429,3,36.35810784084524,2.568233065224659,C,No,110262.57294653272
157.43710050023262,3,-7.774859700301459,1.5616853617563295,A,Yes,384476.0224275525
115.90072706245019,3,9.485149406178213,15.203680550708885,B,No,262272.058141393
236.6517093206898,1,27.602827688008077,4.306756344096302,C,No,165331.2984687574
139.3343910031051,2,22.842249125620775,5.860381765613363,C,No,253962.31448743993
101.92099180491637,1,21.871845086189083,2.206246717488008,A,No,231071.56998648788
188.94241507537748,4,6.748835764039898,6.255190779129158,A,No,403568.0094363872
149.54091334676042,5,26.612443338650362,3.2977155314171163,A,Yes,263762.25982613314
178.18973704082148,3,17.882476312593354,2.0236792809969932,A,Yes,353872.5819912475
169.2066553442779,2,19.303478016852623,0.14169096557757394,A,Yes,293757.32605152164
167.1692328491096,2,37.30779238644914,1.8629306071432097,A,Yes,368342.05162153003
129.6973726280718,5,22.439588883179283,0.7503834729097933,A,No,311200.79048901814
82.4924482821593,4,46.596835579672955,4.401531155304683,A,Yes,217707.20853444474
137.71258042165994,4,15.204449594973491,0.8076133915220364,C,Yes,322240.5854463602
155.6962453244414,4,8.180990997720594,7.946333981103509,B,Yes,355121.8396472157
55.314515209903604,1,11.742035312083969,2.6011219294860153,A,No,156205.7568360163
121.91651591678178,4,13.84676932962546,7.0738754991955,C,Yes,252461.34849047355
96.456651501676,1,25.967745681685223,1.3382415009521131,B,Yes,240958.86904318427
159.98109955080585,1,10.251573172806866,0.2902395008732183,A,No,300458.2545841532
111.09731396917778,1,23.716055725756707,0.9098133935689914,A,Yes,223201.04855610695
,4,30.037145781222453,2.602415151331506,B,No,224161.8240122203
104.61870934259939,3,3.1303595888994273,6.689500476915033,C,No,221133.10481514974
178.72772911660877,3,-7.223586987301175,1.242049716096879,A,No,378640.1881881738
46.176813154201824,1,2.306386332163786,4.15897108346899,C,Yes,120502.67028888
62.71146692118905,1,18.91577461062859,3.643924844855302,C,No,76248.13755030654
137.2725858642463,4,,3.2709863794905045,B,No,272461.280797216
40.20003689322321,5,13.430737646431481,2.3791866088793636,C,Yes,186227.7394387716
130.48780415711067,2,11.740622196995536,0.3437400102026208,A,Yes,330238.1606800986
135.72145738461646,2,24.962072910838423,0.1536187709154461,A,No,263365.28043238324
127.56010105694837,3,7.646060567654409,5.338809637735094,C,Yes,201599.6866936964
82.576229653786,5,45.7316989829442,21.388768761687356,A,Yes,177627.20095707593
102.25061799797554,4,-7.264450839832207,0.9639721747996605,C,Yes,216101.0173342482
110.44684456557817,2,20.48529873733118,5.832441921254768,B,Yes,246872.30632890918
122.6095669177051,5,27.545760286538822,0.6088555977596417,B,No,307261.8218036105
137.9119354034435,4,11.506410663166527,1.3702025708595886,A,Yes,365482.43677717913
62.2644621593695,1,21.788624283274636,9.501923037427938,B,No,151641.98023988228
111.70898905204079,3,,2.548738691273749,A,No,280166.74204658606
184.14972449997288,1,-3.163630508275677,9.03312030628977,A,Yes,296513.0550666747
,2,34.420749354588494,11.721928394308295,C,Yes,365331.1652362089
128.17657846362636,1,24.818526703958256,7.857822695438921,C,Yes,241244.03013125333
168.79205917924872,3,15.599777872000484,2.7696563616871166,A,Yes,400443.4121708991
141.86878570525627,3,-2.100186650321888,0.4782996223035689,B,No,310592.2819144812
64.6447007521908,4,4.563430901096483,6.40527289214075,C,Yes,183794.70275452783
114.22250995520633,2,44.63591358619465,3.18144551993426,B,Yes,198955.75808453342
76.44616204485602,2,21.986170801870397,4.52535290779988,B,Yes,202306.28312738577
107.19490099263139,3,38.949647005701806,3.1522798804849255,A,Yes,256622.179107123
140.44753440552876,5,13.081000773103348,8.035405439042208,A,Yes,329861.8832927196
72.52807251374146,5,13.55546837237775,0.5306503059232048,B,No,236035.04013638044
83.40909619632598,2,27.953040857142867,0.7245234265287019,B,Yes,194340.09391061735
82.10416895517778,3,12.56556818495918,5.289676798457218,A,No,250648.5073772673
28.314309622605194,4,20.80934377195731,8.047604630572026,B,Yes,132965.81386587463
88.42314194514995,3,25.296109267329044,3.473437231794097,A,No,227897.82807725112
53.371562189972494,3,38.30992196827269,0.7520929811275299,A,Yes,161190.48736280118
111.43685405143813,5,31.86960434346077,4.594559765292625,C,Yes,282928.12805863895
152.6625450125826,5,,9.003556039496099,A,No,268794.5071382596
40.163275668752846,4,18.571115148810765,5.663232493360033,A,Yes,222633.66698866652
,1,25.065164447263623,2.2276972200742797,B,Yes,279681.59033652156
,5,7.841552924687905,22.236553940001542,B,No,277776.05608717
113.24209869766912,2,31.00136496063332,4.537741299059608,A,No,260569.89152689773
81.82923471351374,2,7.66536077267299,10.29388405598467,B,Yes,224588.1860802075
101.26381016137589,5,0.42446239404395314,0.6198453009863298,B,Yes,285634.6271075871
93.17072113916362,2,2.1905890430440493,3.8715564076402624,B,Yes,202554.35365105796
,3,-7.477289792294805,3.741573087072856,A,Yes,396685.9066852056
158.95877990912226,2,21.02667113896871,0.0037342914899906304,B,Yes,361925.2983909373
169.60520192796253,4,,2.5407446726465652,B,Yes,330771.53296148113
53.089517315930976,5,43.41875243794053,1.2003348047503837,B,No,216928.66475286437
115.73493185898302,3,37.77342845064688,0.8274363017498655,B,Yes,209451.14900899117
,3,12.582224878166988,5.3238315023740626,B,Yes,276678.08062521904
41.952972860480315,4,24.03921068298184,11.50868842337924,B,No,112060.38477751026
47.46012336682588,5,21.96176128122135,1.4356011118941046,B,No,178658.80625701454
144.57615396899564,1,21.54376530925466,3.3238052255799193,B,Yes,325122.0470379213
88.68848790597019,4,23.391870031513136,18.90955097162481,B,Yes,155811.48417195622
439.6356033447532,2,28.22911300981691,15.681967912621275,B,No,188333.10152220426
224.6009319194319,1,-1.621771290354289,7.503501937403919,A,Yes,414277.6035167984
151.7565388716701,3,12.914412850398616,0.037204475269725604,B,Yes,298201.38840760064
161.856126722077,1,19.000726452738906,3.0680793675420603,B,Yes,272023.5878852805
148.19388421563986,3,19.624819448538574,0.8014189183002811,C,Yes,278443.640029339
167.51799952522236,1,53.35464937443343,0.314541728974877,B,No,228226.4495950557
94.02219552953885,4,29.486198442805133,4.28099571993423,C,Yes,185635.6329581565
166.00759859744548,4,6.8395480831890705,1.7096912812014609,A,No,352335.9580153035
124.36339697495686,2,15.393407388562096,0.6254833114328966,A,Yes,334054.9888608996
69.20019662303795,1,5.342293717033556,1.17223165121803,B,No,165951.67248347317
113.65190931061557,2,28.0605138749504,22.930711704421288,B,Yes,160926.62705392865
47.987551756238645,2,26.647500277688014,11.06718952773898,A,No,122855.53388803566
196.0077735291656,1,-25.174681500093257,3.2595969751483604,B,No,379563.2589178969
246.09850897100762,3,3.951039434331399,2.550614521025495,A,No,511084.40607569966
64.39341962389283,3,38.453686364776935,3.823486619557324,B,No,121683.67164023884
135.83495903708325,5,39.443690871143474,0.9059210786341608,B,No,331415.8533112501
143.5799008263966,3,18.99261400534493,5.525152359441147,A,Yes,333298.1174602724
133.8008124728629,5,,3.451996104341955,B,Yes,291845.2234341287
146.8971108091899,2,9.294561952105179,0.9174128452797659,A,No,342122.84253236017
117.74636578633266,5,-6.213569363422064,0.01424975991290279,B,Yes,337795.1408973495
217.1655450295678,3,42.596965423579064,3.9429642572365466,A,Yes,412435.42174143024
94.00712158850472,2,34.77508354950585,0.5601281839130896,A,No,237641.51679240083
124.46158400005004,3,-1.9812458041744883,0.005067026624554953,B,No,299061.9485063549
138.79078923961328,1,9.430536974226937,4.410779707411877,A,Yes,299133.2183973079
135.19456836194985,2,42.51695620326174,1.6685716331601628,B,Yes,273799.40949874604
73.7722905121643,4,-26.896009276103925,3.2743406346487367,C,No,160528.1064015789
92.78073319481088,1,17.327728233526557,6.492799576324116,C,No,184542.87758007672
,5,33.4321581223006,9.080509091328175,B,No,227272.2107923449
71.83479147483641,5,22.21737761662681,2.6935365581716937,B,Yes,246137.25855933107
129.2027319482283,3,15.819654700963406,11.13016607709567,B,Yes,242692.37236893844
142.15975607632578,3,25.320788782269037,10.058565741588474,A,Yes,359257.0902614696
70.32230390003093,5,2.84981686039956,3.726392630770936,B,No,186760.2663009961
90.28210052101798,4,23.252901231815134,19.86753468502833,B,No,146604.75922098532
75.1938791834169,3,10.939370571222229,3.411880544437004,A,Yes,250153.6210844306
95.39267981481565,4,14.117581588265368,31.493513498721203,A,No,164102.78441370578
124.45946759588904,5,17.514908757045752,0.06331312659247229,B,No,267432.39216498315
175.35483055023906,1,23.850304108067235,6.994337214821343,B,Yes,371137.0487602032
213.97717565758694,3,26.285683630816735,2.0616170166404917,C,Yes,418043.96829487476
117.88642021836995,2,14.422206168827959,11.202751056242096,C,Yes,218277.14093936177
118.02172636114108,2,27.66178685024245,3.476496174360497,B,Yes,255926.22359169042
78.56925045005492,4,33.18751085625777,0.06840231534038432,B,No,198008.3523114858
133.94698773291992,2,34.524930726736805,3.26278387302779,A,No,289466.0839582998
162.96269690372088,2,8.574189893857872,6.4068204112609015,A,Yes,317474.63737158367
142.3101553687281,4,16.77040508736971,0.3626103240157927,B,Yes,276347.4901322268
110.52130619480806,3,32.420857757966594,0.4353905982213453,C,No,252993.02348759974
132.57547657349312,1,25.441931397320825,1.155177370713875,A,Yes,312023.8806960487
129.0746091392797,4,19.68034992112006,1.9408225775026455,C,Yes,301073.2401474891
103.30324692053902,2,,0.02011514007828962,C,Yes,231863.15541852635
45.99267165795456,1,8.934877182734455,6.324092767216813,A,Yes,110866.19575328665
40.19848359220008,3,11.563138152765859,12.255743666805284,B,Yes,125990.62010753508
499.72090903882696,5,21.70742138415285,1.86365758502382,C,Yes,250461.08374787756
,5,-0.11560731411029579,1.384404279677776,A,Yes,442763.13699577696
183.9316716486624,3,-11.223715604624342,6.414153487736963,A,Yes,369306.91058091685
141.7112925521044,5,20.30628799443629,0.3269424837130133,B,Yes,334953.8748617324
138.57696129969014,2,,6.064807151793479,B,No,205421.77765431523
68.52701038754974,5,54.03691503893448,4.851489763882954,A,Yes,183875.5027730965
114.55964658342846,4,1.0075564714794467,3.4691981263441116,A,No,322365.4454675907
109.57482548209062,3,-10.96042039711039,1.5398847760416836,C,Yes,281583.6660503576
139.74926210126276,1,,18.061181406776342,C,Yes,223896.7379736027
161.67718815612605,1,36.86579200567462,4.796104371064774,B,Yes,302379.7226704532
86.20222408822201,5,18.109077176008057,4.9917136934698565,C,Yes,245743.1997246047
